,year,age,sex,race,cause,mort
17953,2016,50,1,5,a,47.2891692286577
17954,2016,50,1,5,c,127.510211893109
17955,2016,50,1,5,d,104.42175235791
17956,2016,50,1,5,h,140.412313728917
17957,2016,50,1,5,n,497.407539524875
17958,2016,50,1,5,o,182.195844674191
17959,2016,50,1,5,t,601.829291882785
17960,2016,50,1,5,v,0
17961,2016,50,2,1,a,17.8451616899796
17962,2016,50,2,1,c,126.347561911941
17963,2016,50,2,1,d,63.4055363025937
17964,2016,50,2,1,h,57.5571219672223
17965,2016,50,2,1,n,329.487939560823
17966,2016,50,2,1,o,127.73809399168
17967,2016,50,2,1,t,392.893475863417
17968,2016,50,2,1,v,0
17969,2016,50,2,2,a,20.5813845600196
17970,2016,50,2,2,c,166.863407719508
17971,2016,50,2,2,d,35.7325015325422
17972,2016,50,2,2,h,118.929564200244
17973,2016,50,2,2,n,528.411964501871
17974,2016,50,2,2,o,222.037608022101
17975,2016,50,2,2,t,564.144466034414
17976,2016,50,2,2,v,0
17977,2016,50,2,3,a,11.7078653439381
17978,2016,50,2,3,c,85.0121111362613
17979,2016,50,2,3,d,26.147565934795
17980,2016,50,2,3,h,30.1802751088181
17981,2016,50,2,3,n,209.961051834622
17982,2016,50,2,3,o,83.060800245605
17983,2016,50,2,3,t,236.108617769417
17984,2016,50,2,3,v,0
17985,2016,50,2,4,a,9.00733120641911
17986,2016,50,2,4,c,84.9987592718423
17987,2016,50,2,4,d,23.8503981240393
17988,2016,50,2,4,h,17.3803433137946
17989,2016,50,2,4,n,178.497394470869
17990,2016,50,2,4,o,67.1109606788128
17991,2016,50,2,4,t,202.347792594908
17992,2016,50,2,4,v,0
17993,2016,50,2,5,a,16.7404375697526
17994,2016,50,2,5,c,123.145779101758
17995,2016,50,2,5,d,51.7725155478047
17996,2016,50,2,5,h,59.1519371438981
17997,2016,50,2,5,n,328.94466667592
17998,2016,50,2,5,o,129.906512860512
17999,2016,50,2,5,t,380.717182223725
18000,2016,50,2,5,v,0
18001,2016,55,0,1,a,35.2596362673111
18002,2016,55,0,1,c,231.926279954174
18003,2016,55,0,1,d,88.8965871231208
18004,2016,55,0,1,h,153.664380385108
18005,2016,55,0,1,n,659.788028023662
18006,2016,55,0,1,o,238.937731417068
18007,2016,55,0,1,t,748.684615146782
18008,2016,55,0,1,v,0
18009,2016,55,0,2,a,44.9293668469857
18010,2016,55,0,2,c,301.255212282501
18011,2016,55,0,2,d,72.686577382115
18012,2016,55,0,2,h,266.644369516475
18013,2016,55,0,2,n,1008.32160410328
18014,2016,55,0,2,o,395.492655457323
18015,2016,55,0,2,t,1081.0081814854
18016,2016,55,0,2,v,0
18017,2016,55,0,3,a,29.3631275526961
18018,2016,55,0,3,c,149.573500572297
18019,2016,55,0,3,d,63.5930718268335
18020,2016,55,0,3,h,99.4452883414513
18021,2016,55,0,3,n,462.590929372999
18022,2016,55,0,3,o,184.209012906555
18023,2016,55,0,3,t,526.184001199833
18024,2016,55,0,3,v,0
18025,2016,55,0,4,a,22.0201263955255
18026,2016,55,0,4,c,139.288383407938
18027,2016,55,0,4,d,32.7346174269054
18028,2016,55,0,4,h,73.0802181381702
18029,2016,55,0,4,n,355.425530075429
18030,2016,55,0,4,o,121.036802133795
18031,2016,55,0,4,t,388.160147502334
18032,2016,55,0,4,v,0
18033,2016,55,0,5,a,34.9352357339003
18034,2016,55,0,5,c,225.202004281756
18035,2016,55,0,5,d,80.5812480685795
18036,2016,55,0,5,h,156.144835026884
18037,2016,55,0,5,n,660.580599080983
18038,2016,55,0,5,o,244.298524038443
18039,2016,55,0,5,t,741.161847149563
18040,2016,55,0,5,v,0
18041,2016,55,1,1,a,52.2500933977064
18042,2016,55,1,1,c,256.028115334082
18043,2016,55,1,1,d,120.114088052357
18044,2016,55,1,1,h,222.062896940252
18045,2016,55,1,1,n,811.311597737427
18046,2016,55,1,1,o,280.970492065387
18047,2016,55,1,1,t,931.425685789784
18048,2016,55,1,1,v,0
18049,2016,55,1,2,a,72.8580983693656
18050,2016,55,1,2,c,330.268289136833
18051,2016,55,1,2,d,107.533005208089
18052,2016,55,1,2,h,365.024783991648
18053,2016,55,1,2,n,1233.52921528157
18054,2016,55,1,2,o,465.378043783719
18055,2016,55,1,2,t,1341.06222048966
18056,2016,55,1,2,v,0
18057,2016,55,1,3,a,47.5760066007365
18058,2016,55,1,3,c,162.172126847728
18059,2016,55,1,3,d,97.0550534655025
18060,2016,55,1,3,h,148.768104118477
18061,2016,55,1,3,n,592.67293092361
18062,2016,55,1,3,o,234.156693356668
18063,2016,55,1,3,t,689.727984389113
18064,2016,55,1,3,v,0
18065,2016,55,1,4,a,32.9085870190695
18066,2016,55,1,4,c,150.702875134056
18067,2016,55,1,4,d,47.2099823124034
18068,2016,55,1,4,h,108.875138362155
18069,2016,55,1,4,n,443.189475649337
18070,2016,55,1,4,o,150.702875134056
18071,2016,55,1,4,t,490.399457961741
18072,2016,55,1,4,v,0
18073,2016,55,1,5,a,52.9128744752233
18074,2016,55,1,5,c,247.457698494298
18075,2016,55,1,5,d,111.565674236412
18076,2016,55,1,5,h,223.291576272269
18077,2016,55,1,5,n,812.618847792092
18078,2016,55,1,5,o,288.956698550302
18079,2016,55,1,5,t,924.184522028504
18080,2016,55,1,5,v,0
18081,2016,55,2,1,a,18.8515734390698
18082,2016,55,2,1,c,208.650600780011
18083,2016,55,2,1,d,58.749151262125
18084,2016,55,2,1,h,87.6104097130903
18085,2016,55,2,1,n,513.458342321731
18086,2016,55,2,1,o,198.34575838956
18087,2016,55,2,1,t,572.207493583856
18088,2016,55,2,1,v,0
18089,2016,55,2,2,a,20.4901296118498
18090,2016,55,2,2,c,275.867110871734
18091,2016,55,2,2,d,42.1939602808476
18092,2016,55,2,2,h,180.555880795708
18093,2016,55,2,2,n,811.252065433623
18094,2016,55,2,2,o,334.33894415433
18095,2016,55,2,2,t,853.44602571447
18096,2016,55,2,2,v,0
18097,2016,55,2,3,a,11.8528182262934
18098,2016,55,2,3,c,137.460871778758
18099,2016,55,2,3,d,31.4219006670193
18100,2016,55,2,3,h,52.0251216107105
18101,2016,55,2,3,n,337.526897544717
18102,2016,55,2,3,o,136.188085928955
18103,2016,55,2,3,t,368.948798211736
18104,2016,55,2,3,v,0
18105,2016,55,2,4,a,11.9484305736442
18106,2016,55,2,4,c,128.730115108904
18107,2016,55,2,4,d,19.3450780716143
18108,2016,55,2,4,h,39.970345133262
18109,2016,55,2,4,n,274.244930309356
18110,2016,55,2,4,o,93.5960394935459
18111,2016,55,2,4,t,293.590008380971
18112,2016,55,2,4,v,0
18113,2016,55,2,5,a,17.833393178459
18114,2016,55,2,5,c,204.030515419313
18115,2016,55,2,5,d,51.1062549608931
18116,2016,55,2,5,h,92.2692052285177
18117,2016,55,2,5,n,515.949024863964
18118,2016,55,2,5,o,201.815911037674
18119,2016,55,2,5,t,567.055279824857
18120,2016,55,2,5,v,0
18121,2016,60,0,1,a,37.9410959767342
18122,2016,60,0,1,c,354.429021101425
18123,2016,60,0,1,d,73.9522567775606
18124,2016,60,0,1,h,225.087624775313
18125,2016,60,0,1,n,980.707281499602
18126,2016,60,0,1,o,363.249539646129
18127,2016,60,0,1,t,1054.65953827716
18128,2016,60,0,1,v,0
18129,2016,60,0,2,a,46.5071003489843
18130,2016,60,0,2,c,454.824424875442
18131,2016,60,0,2,d,64.2177814885311
18132,2016,60,0,2,h,376.782595514896
18133,2016,60,0,2,n,1456.42748443315
18134,2016,60,0,2,o,578.313363693828
18135,2016,60,0,2,t,1520.64526592168
18136,2016,60,0,2,v,0
18137,2016,60,0,3,a,30.4249183852838
18138,2016,60,0,3,c,230.862446039088
18139,2016,60,0,3,d,62.2258381045755
18140,2016,60,0,3,h,147.283105751207
18141,2016,60,0,3,n,682.496661667875
18142,2016,60,0,3,o,273.926191492296
18143,2016,60,0,3,t,744.72249977245
18144,2016,60,0,3,v,0
18145,2016,60,0,4,a,24.5479864369482
18146,2016,60,0,4,c,208.037986066662
18147,2016,60,0,4,d,30.746972910925
18148,2016,60,0,4,h,104.060319609824
18149,2016,60,0,4,n,522.037314261835
18150,2016,60,0,4,o,185.3910221484
18151,2016,60,0,4,t,552.78428717276
18152,2016,60,0,4,v,0
18153,2016,60,0,5,a,37.3461622522576
18154,2016,60,0,5,c,344.531859344397
18155,2016,60,0,5,d,68.9424053817349
18156,2016,60,0,5,h,227.371466117467
18157,2016,60,0,5,n,977.465660293893
18158,2016,60,0,5,o,368.216172579771
18159,2016,60,0,5,t,1046.40806567563
18160,2016,60,0,5,v,0
18161,2016,60,1,1,a,55.6532982262677
18162,2016,60,1,1,c,411.066059100362
18163,2016,60,1,1,d,105.462406820033
18164,2016,60,1,1,h,327.200454577089
18165,2016,60,1,1,n,1228.86695046684
18166,2016,60,1,1,o,434.947138563126
18167,2016,60,1,1,t,1334.32935728688
18168,2016,60,1,1,v,0
18169,2016,60,1,2,a,75.9970519027504
18170,2016,60,1,2,c,560.024726989171
18171,2016,60,1,2,d,101.100594208691
18172,2016,60,1,2,h,516.191588665908
18173,2016,60,1,2,n,1866.38953401942
18174,2016,60,1,2,o,714.176166461589
18175,2016,60,1,2,t,1967.49012822811
18176,2016,60,1,2,v,0
18177,2016,60,1,3,a,45.5915326002838
18178,2016,60,1,3,c,267.279031444554
18179,2016,60,1,3,d,93.5210925134027
18180,2016,60,1,3,h,214.885964843296
18181,2016,60,1,3,n,871.446543874889
18182,2016,60,1,3,o,343.690014986755
18183,2016,60,1,3,t,964.967636388292
18184,2016,60,1,3,v,0
18185,2016,60,1,4,a,33.9598056170257
18186,2016,60,1,4,c,239.748845089763
18187,2016,60,1,4,d,43.5571419870547
18188,2016,60,1,4,h,160.201691715099
18189,2016,60,1,4,n,671.628981741068
18190,2016,60,1,4,o,237.71863931918
18191,2016,60,1,4,t,715.186123728122
18192,2016,60,1,4,v,0
18193,2016,60,1,5,a,55.6018519700429
18194,2016,60,1,5,c,402.821354797754
18195,2016,60,1,5,d,100.137420950717
18196,2016,60,1,5,h,326.828551278386
18197,2016,60,1,5,n,1230.15311365395
18198,2016,60,1,5,o,444.901355607767
18199,2016,60,1,5,t,1330.29053460467
18200,2016,60,1,5,v,0
18201,2016,60,2,1,a,21.4669000543626
18202,2016,60,2,1,c,301.750667088058
18203,2016,60,2,1,d,44.6445299331088
18204,2016,60,2,1,h,130.112040110986
18205,2016,60,2,1,n,749.892900035269
18206,2016,60,2,1,o,296.563292781862
18207,2016,60,2,1,t,794.537429968377
18208,2016,60,2,1,v,0
18209,2016,60,2,2,a,22.3401912898969
18210,2016,60,2,2,c,368.613156283299
18211,2016,60,2,2,d,33.9924493367856
18212,2016,60,2,2,h,262.537427856451
18213,2016,60,2,2,n,1120.46506170875
18214,2016,60,2,2,o,466.974286279105
18215,2016,60,2,2,t,1154.45751104554
18216,2016,60,2,2,v,0
18217,2016,60,2,3,a,16.4505379325904
18218,2016,60,2,3,c,197.308535322438
18219,2016,60,2,3,d,33.3906752084126
18220,2016,60,2,3,h,84.9944459850504
18221,2016,60,2,3,n,508.39995801196
18222,2016,60,2,3,o,209.646438771881
18223,2016,60,2,3,t,541.790633220373
18224,2016,60,2,3,v,0
18225,2016,60,2,4,a,16.9146939592988
18226,2016,60,2,4,c,182.319444623238
18227,2016,60,2,4,d,20.3575077740233
18228,2016,60,2,4,h,58.5278348503169
18229,2016,60,2,4,n,400.713590522502
18230,2016,60,2,4,o,142.951617089649
18231,2016,60,2,4,t,421.071098296526
18232,2016,60,2,4,v,0
18233,2016,60,2,5,a,20.7718203454981
18234,2016,60,2,5,c,291.610822552497
18235,2016,60,2,5,d,40.6204486756408
18236,2016,60,2,5,h,137.074371896982
18237,2016,60,2,5,n,748.050704612556
18238,2016,60,2,5,o,298.593689817579
18239,2016,60,2,5,t,788.671153288197
18240,2016,60,2,5,v,0
18241,2016,65,0,1,a,44.5255276593067
18242,2016,65,0,1,c,522.343154425196
18243,2016,65,0,1,d,59.1227244560391
18244,2016,65,0,1,h,325.615346869681
18245,2016,65,0,1,n,1461.3914256751
18246,2016,65,0,1,o,568.907396720918
18247,2016,65,0,1,t,1520.51415013114
18248,2016,65,0,1,v,0
18249,2016,65,0,2,a,49.8385064865444
18250,2016,65,0,2,c,648.798036422675
18251,2016,65,0,2,d,48.9410543889476
18252,2016,65,0,2,h,540.984124431374
18253,2016,65,0,2,n,2095.78996844798
18254,2016,65,0,2,o,856.169301107384
18255,2016,65,0,2,t,2144.73102283693
18256,2016,65,0,2,v,0
18257,2016,65,0,3,a,32.4138757814944
18258,2016,65,0,3,c,333.84227476864
18259,2016,65,0,3,d,56.7070778003214
18260,2016,65,0,3,h,228.342335123139
18261,2016,65,0,3,n,1015.63477448683
18262,2016,65,0,3,o,421.036288813552
18263,2016,65,0,3,t,1072.34185228715
18264,2016,65,0,3,v,0
18265,2016,65,0,4,a,28.7160980357145
18266,2016,65,0,4,c,285.490225562339
18267,2016,65,0,4,d,25.8966993194807
18268,2016,65,0,4,h,159.661505078572
18269,2016,65,0,4,n,777.423090457797
18270,2016,65,0,4,o,303.555261781171
18271,2016,65,0,4,t,803.319789777278
18272,2016,65,0,4,v,0
18273,2016,65,0,5,a,43.065792000166
18274,2016,65,0,5,c,504.638820252549
18275,2016,65,0,5,d,55.9200651912939
18276,2016,65,0,5,h,329.267622370356
18277,2016,65,0,5,n,1446.56153759671
18278,2016,65,0,5,o,569.589302973641
18279,2016,65,0,5,t,1502.48160278801
18280,2016,65,0,5,v,0
18281,2016,65,1,1,a,61.1758595803864
18282,2016,65,1,1,c,609.665513542838
18283,2016,65,1,1,d,85.7142711283466
18284,2016,65,1,1,h,457.72135493553
18285,2016,65,1,1,n,1782.4382230174
18286,2016,65,1,1,o,653.87549495865
18287,2016,65,1,1,t,1868.15249414575
18288,2016,65,1,1,v,0
18289,2016,65,1,2,a,80.0081205520996
18290,2016,65,1,2,c,800.217273753227
18291,2016,65,1,2,d,82.7294851967288
18292,2016,65,1,2,h,733.679908192042
18293,2016,65,1,2,n,2672.92435395484
18294,2016,65,1,2,o,1059.01905145747
18295,2016,65,1,2,t,2755.65383915157
18296,2016,65,1,2,v,0
18297,2016,65,1,3,a,49.9638099970832
18298,2016,65,1,3,c,407.962760907115
18299,2016,65,1,3,d,87.1740949198358
18300,2016,65,1,3,h,327.990656617489
18301,2016,65,1,3,n,1299.80926728148
18302,2016,65,1,3,o,513.89203975979
18303,2016,65,1,3,t,1386.98336220131
18304,2016,65,1,3,v,0
18305,2016,65,1,4,a,34.301491074752
18306,2016,65,1,4,c,325.974815181353
18307,2016,65,1,4,d,34.7440909595875
18308,2016,65,1,4,h,215.767443857311
18309,2016,65,1,4,n,932.115357463584
18310,2016,65,1,4,o,356.071607350168
18311,2016,65,1,4,t,966.859448423171
18312,2016,65,1,4,v,0
18313,2016,65,1,5,a,60.4285951475851
18314,2016,65,1,5,c,593.807004340431
18315,2016,65,1,5,d,82.5766908214591
18316,2016,65,1,5,h,458.628586293522
18317,2016,65,1,5,n,1775.78049332865
18318,2016,65,1,5,o,662.916307547111
18319,2016,65,1,5,t,1858.35718415011
18320,2016,65,1,5,v,0
18321,2016,65,2,1,a,29.203927250183
18322,2016,65,2,1,c,441.989303251294
18323,2016,65,2,1,d,34.6532391445871
18324,2016,65,2,1,h,204.051676137874
18325,2016,65,2,1,n,1165.96483809578
18326,2016,65,2,1,o,490.719931456426
18327,2016,65,2,1,t,1200.61807724036
18328,2016,65,2,1,v,0
18329,2016,65,2,2,a,26.1619929245157
18330,2016,65,2,2,c,529.967228099475
18331,2016,65,2,2,d,22.4245653638706
18332,2016,65,2,2,h,389.760302752989
18333,2016,65,2,2,n,1642.866372015
18334,2016,65,2,2,o,696.976848238016
18335,2016,65,2,2,t,1665.29093737887
18336,2016,65,2,2,v,0
18337,2016,65,2,3,a,17.5438819525578
18338,2016,65,2,3,c,271.040263209081
18339,2016,65,2,3,d,30.8924877860257
18340,2016,65,2,3,h,143.91068384272
18341,2016,65,2,3,n,774.854786237969
18342,2016,65,2,3,o,342.35995723361
18343,2016,65,2,3,t,805.747274023994
18344,2016,65,2,3,v,0
18345,2016,65,2,4,a,23.725936957022
18346,2016,65,2,4,c,249.32005419004
18347,2016,65,2,4,d,17.9921688590751
18348,2016,65,2,4,h,109.534742284918
18349,2016,65,2,4,n,639.216284850436
18350,2016,65,2,4,o,256.635551418455
18351,2016,65,2,4,t,657.208453709511
18352,2016,65,2,4,v,0
18353,2016,65,2,5,a,27.4870211463179
18354,2016,65,2,5,c,424.632689009544
18355,2016,65,2,5,d,32.0024144005061
18356,2016,65,2,5,h,213.198529305076
18357,2016,65,2,5,n,1151.16991053369
18358,2016,65,2,5,o,485.851671072754
18359,2016,65,2,5,t,1183.1723249342
18360,2016,65,2,5,v,0
18361,2017,25,0,1,a,28.3413656473156
18362,2017,25,0,1,c,5.47906790678285
18363,2017,25,0,1,d,72.8913120375744
18364,2017,25,0,1,h,5.19526007276244
18365,2017,25,0,1,n,59.0477965781346
18366,2017,25,0,1,o,20.0321029512737
18367,2017,25,0,1,t,131.939108615709
18368,2017,25,0,1,v,0
18369,2017,25,0,2,a,82.3345619633558
18370,2017,25,0,2,c,6.92480867868938
18371,2017,25,0,2,d,33.7195785864344
18372,2017,25,0,2,h,10.7122550580542
18373,2017,25,0,2,n,137.733031392871
18374,2017,25,0,2,o,37.7614056927715
18375,2017,25,0,2,t,171.452609979305
18376,2017,25,0,2,v,0
18377,2017,25,0,3,a,32.0607718264452
18378,2017,25,0,3,c,5.67004547255727
18379,2017,25,0,3,d,29.7885844863395
18380,2017,25,0,3,h,3.5437784203483
18381,2017,25,0,3,n,57.0548325676076
18382,2017,25,0,3,o,15.7802368482568
18383,2017,25,0,3,t,86.843417053947
18384,2017,25,0,3,v,0
18385,2017,25,0,4,a,17.9764630722271
18386,2017,25,0,4,c,4.11450380944708
18387,2017,25,0,4,d,24.3441475392286
18388,2017,25,0,4,h,2.8409669160468
18389,2017,25,0,4,n,35.7569973916235
18390,2017,25,0,4,o,10.8250635939024
18391,2017,25,0,4,t,60.101144930852
18392,2017,25,0,4,v,0
18393,2017,25,0,5,a,36.4809657067843
18394,2017,25,0,5,c,5.61979455081333
18395,2017,25,0,5,d,53.617870077783
18396,2017,25,0,5,h,5.48970671398894
18397,2017,25,0,5,n,68.6430152309992
18398,2017,25,0,5,o,21.0525482594126
18399,2017,25,0,5,t,122.260885308782
18400,2017,25,0,5,v,0
18401,2017,25,1,1,a,41.9813289417094
18402,2017,25,1,1,c,5.71132312404771
18403,2017,25,1,1,d,107.506345870322
18404,2017,25,1,1,h,6.56491761269615
18405,2017,25,1,1,n,76.6372651808359
18406,2017,25,1,1,o,22.3796955023826
18407,2017,25,1,1,t,184.143611051158
18408,2017,25,1,1,v,0
18409,2017,25,1,2,a,141.910156822466
18410,2017,25,1,2,c,6.50964022121402
18411,2017,25,1,2,d,51.2280382625973
18412,2017,25,1,2,h,13.585336113838
18413,2017,25,1,2,n,200.893157783379
18414,2017,25,1,2,o,38.8880246258612
18415,2017,25,1,2,t,252.121196045976
18416,2017,25,1,2,v,0
18417,2017,25,1,3,a,50.243696116843
18418,2017,25,1,3,c,6.24120912701409
18419,2017,25,1,3,d,44.6697860788807
18420,2017,25,1,3,h,5.06362249927558
18421,2017,25,1,3,n,80.1936493489924
18422,2017,25,1,3,o,18.6451216058597
18423,2017,25,1,3,t,124.863435427873
18424,2017,25,1,3,v,0
18425,2017,25,1,4,a,25.9099791808192
18426,2017,25,1,4,c,3.61534593220733
18427,2017,25,1,4,d,37.0572958051251
18428,2017,25,1,4,h,3.81619848399662
18429,2017,25,1,4,n,45.7943818079595
18430,2017,25,1,4,o,12.4528582109363
18431,2017,25,1,4,t,82.8516776130846
18432,2017,25,1,4,v,0
18433,2017,25,1,5,a,57.4307285289115
18434,2017,25,1,5,c,5.76859762112622
18435,2017,25,1,5,d,79.4586035157784
18436,2017,25,1,5,h,7.06185254503652
18437,2017,25,1,5,n,93.4717012768329
18438,2017,25,1,5,o,23.2105225817586
18439,2017,25,1,5,t,172.930304792611
18440,2017,25,1,5,v,0
18441,2017,25,2,1,a,14.2598526557765
18442,2017,25,2,1,c,5.23929417802126
18443,2017,25,2,1,d,37.155728436793
18444,2017,25,2,1,h,3.781264299734
18445,2017,25,2,1,n,40.8889258174626
18446,2017,25,2,1,o,17.6085146839308
18447,2017,25,2,1,t,78.0446542542555
18448,2017,25,2,1,v,0
18449,2017,25,2,2,a,22.9198125697452
18450,2017,25,2,2,c,7.33885624154403
18451,2017,25,2,2,d,16.258389212036
18452,2017,25,2,2,h,7.84693090442016
18453,2017,25,2,2,n,74.74342818311
18454,2017,25,2,2,o,36.6378284674006
18455,2017,25,2,2,t,91.001817395146
18456,2017,25,2,2,v,0
18457,2017,25,2,3,a,11.4689279253374
18458,2017,25,2,3,c,5.02321261846174
18459,2017,25,2,3,d,12.9358838227643
18460,2017,25,2,3,h,1.82258156953036
18461,2017,25,2,3,n,30.8505270549774
18462,2017,25,2,3,o,12.5358049416479
18463,2017,25,2,3,t,43.7864108777417
18464,2017,25,2,3,v,0
18465,2017,25,2,4,a,10.4226119563385
18466,2017,25,2,4,c,4.58977407251602
18467,2017,25,2,4,d,12.2393975267094
18468,2017,25,2,4,h,1.91240586354834
18469,2017,25,2,4,n,26.1999603306123
18470,2017,25,2,4,o,9.27516843820945
18471,2017,25,2,4,t,38.4393578573216
18472,2017,25,2,4,v,0
18473,2017,25,2,5,a,14.7063357042173
18474,2017,25,2,5,c,5.4651325707795
18475,2017,25,2,5,d,26.7596944323281
18476,2017,25,2,5,h,3.85565987194152
18477,2017,25,2,5,n,42.8367349075338
18478,2017,25,2,5,o,18.8096067605955
18479,2017,25,2,5,t,69.5964293398619
18480,2017,25,2,5,v,0
18481,2017,30,0,1,a,27.432039563883
18482,2017,30,0,1,c,10.4799279276454
18483,2017,30,0,1,d,84.8817601232963
18484,2017,30,0,1,h,10.5284087044888
18485,2017,30,0,1,n,76.9470729799287
18486,2017,30,0,1,o,28.5066967839114
18487,2017,30,0,1,t,161.828833103225
18488,2017,30,0,1,v,0
18489,2017,30,0,2,a,67.2751530066469
18490,2017,30,0,2,c,13.369830699811
18491,2017,30,0,2,d,38.176109718823
18492,2017,30,0,2,h,22.2502819734599
18493,2017,30,0,2,n,159.028893103389
18494,2017,30,0,2,o,56.1336274234711
18495,2017,30,0,2,t,197.205002822212
18496,2017,30,0,2,v,0
18497,2017,30,0,3,a,28.3616282843593
18498,2017,30,0,3,c,10.2398277891273
18499,2017,30,0,3,d,29.9559874357366
18500,2017,30,0,3,h,7.29812287602278
18501,2017,30,0,3,n,67.1876419848005
18502,2017,30,0,3,o,21.2880630352911
18503,2017,30,0,3,t,97.1436294205371
18504,2017,30,0,3,v,0
18505,2017,30,0,4,a,17.861394469373
18506,2017,30,0,4,c,7.48382449834064
18507,2017,30,0,4,d,24.9959738244577
18508,2017,30,0,4,h,4.98921633222709
18509,2017,30,0,4,n,48.1958297693137
18510,2017,30,0,4,o,17.861394469373
18511,2017,30,0,4,t,73.1918035937715
18512,2017,30,0,4,v,0
18513,2017,30,0,5,a,32.3003545138855
18514,2017,30,0,5,c,10.5596434123058
18515,2017,30,0,5,d,61.7083445621762
18516,2017,30,0,5,h,10.9982958431069
18517,2017,30,0,5,n,83.7734756907026
18518,2017,30,0,5,o,29.9151819214045
18519,2017,30,0,5,t,145.481820252879
18520,2017,30,0,5,v,0
18521,2017,30,1,1,a,39.4190135417566
18522,2017,30,1,1,c,9.27224569544964
18523,2017,30,1,1,d,121.752086765207
18524,2017,30,1,1,h,13.5652475750984
18525,2017,30,1,1,n,93.6161673829734
18526,2017,30,1,1,o,31.3596605706687
18527,2017,30,1,1,t,215.36825414818
18528,2017,30,1,1,v,0
18529,2017,30,1,2,a,116.875822713999
18530,2017,30,1,2,c,12.1420616748728
18531,2017,30,1,2,d,57.1830055414398
18532,2017,30,1,2,h,29.3715793587704
18533,2017,30,1,2,n,220.795590791681
18534,2017,30,1,2,o,62.4061270440387
18535,2017,30,1,2,t,277.97859633312
18536,2017,30,1,2,v,0
18537,2017,30,1,3,a,45.0723693358945
18538,2017,30,1,3,c,8.31305947405548
18539,2017,30,1,3,d,45.3754496292195
18540,2017,30,1,3,h,10.9541877444585
18541,2017,30,1,3,n,90.0581443022677
18542,2017,30,1,3,o,25.7185277478591
18543,2017,30,1,3,t,135.433593931487
18544,2017,30,1,3,v,0
18545,2017,30,1,4,a,27.4659091026915
18546,2017,30,1,4,c,5.70047170055862
18547,2017,30,1,4,d,37.0012435836259
18548,2017,30,1,4,h,7.87701544077191
18549,2017,30,1,4,n,63.2234134061956
18550,2017,30,1,4,o,22.1800171621735
18551,2017,30,1,4,t,100.224656989822
18552,2017,30,1,4,v,0
18553,2017,30,1,5,a,49.9242949068799
18554,2017,30,1,5,c,9.1423467850933
18555,2017,30,1,5,d,89.6712603737503
18556,2017,30,1,5,h,14.6350178923241
18557,2017,30,1,5,n,107.229650326452
18558,2017,30,1,5,o,33.5279907421545
18559,2017,30,1,5,t,196.900910700202
18560,2017,30,1,5,v,0
18561,2017,30,2,1,a,15.139047788473
18562,2017,30,2,1,c,11.7184413151856
18563,2017,30,2,1,d,47.0701637185387
18564,2017,30,2,1,h,7.41404178181434
18565,2017,30,2,1,n,59.8524300134548
18566,2017,30,2,1,o,25.5808991279819
18567,2017,30,2,1,t,106.922593731994
18568,2017,30,2,1,v,0
18569,2017,30,2,2,a,20.920071087383
18570,2017,30,2,2,c,14.5172614515476
18571,2017,30,2,2,d,20.412917848901
