"year","race","sex","age","edclass","non_inst","inst","inst_rate","tpop"
2005,1,2,"45-49",4,2510,1.776,0.000707069420203076,2511.776
2005,1,2,"50-54",1,387.333333333333,5.67316666666667,0.0144352998402486,393.0065
2005,1,2,"50-54",2,2406.66666666667,7.2145,0.0029887552459604,2413.88116666667
2005,1,2,"50-54",3,2283,3.46433333333333,0.00151514864361905,2286.46433333333
2005,1,2,"50-54",4,2338,2.282,0.000975096163624725,2340.282
2005,1,2,"55-59",1,476.666666666667,6.1575,0.0127530898929735,482.824166666667
2005,1,2,"55-59",2,2303.33333333333,11.0893333333333,0.00479140370211837,2314.42266666667
2005,1,2,"55-59",3,1919,5.01133333333333,0.00260462776206793,1924.01133333333
2005,1,2,"55-59",4,1986,2.3705,0.00119218224168987,1988.3705
2005,1,2,"60-64",1,475.666666666667,8.14533333333333,0.0168357406044772,483.812
2005,1,2,"60-64",2,2094.33333333333,13.2953333333333,0.00630819533991282,2107.62866666667
2005,1,2,"60-64",3,1354,5.32483333333333,0.00391726333747305,1359.32483333333
2005,1,2,"60-64",4,1241,2.99566666666667,0.00240810056412308,1243.99566666667
2005,1,2,"65-69",1,566.333333333333,13.5668333333333,0.0233951188724726,579.900166666667
2005,1,2,"65-69",2,1875.66666666667,14.6843333333333,0.00776804589905966,1890.351
2005,1,2,"65-69",3,954,5.65366666666667,0.00589136150159728,959.653666666667
2005,1,2,"65-69",4,713,3.70283333333333,0.00516648345885801,716.702833333333
2006,1,1,"25-29",1,386.666666666667,34.517,0.0819523707392895,421.183666666667
2006,1,1,"25-29",2,1885.33333333333,54.763,0.028226948868003,1940.09633333333
2006,1,1,"25-29",3,1841,16.251,0.00875002894062246,1857.251
2006,1,1,"25-29",4,1881,1.309,0.000695422483768605,1882.309
2006,1,1,"30-34",1,315.333333333333,24.784,0.0728689707081478,340.117333333333
2006,1,1,"30-34",2,1904.66666666667,47.095,0.0241294830226027,1951.76166666667
2006,1,1,"30-34",3,1672,18.484,0.010934146670421,1690.484
2006,1,1,"30-34",4,1923,2.489,0.00129265864411586,1925.489
2006,1,1,"35-39",1,373.666666666667,27.992,0.0696910145928218,401.658666666667
2006,1,1,"35-39",2,2117.33333333333,49.664,0.022918348461281,2166.99733333333
2006,1,1,"35-39",3,1781,19.909,0.0110549727942944,1800.909
2006,1,1,"35-39",4,2382,3.812,0.00159777886941637,2385.812
2006,1,1,"40-44",1,481.666666666667,27.915,0.054780228226421,509.581666666667
2006,1,1,"40-44",2,2635.33333333333,49.624,0.0184822303818112,2684.95733333333
2006,1,1,"40-44",3,1983,20.836,0.0103980565275801,2003.836
2006,1,1,"40-44",4,2402,4.48,0.001861640238024,2406.48
2006,1,1,"45-49",1,509.333333333333,20.366,0.0384482266040232,529.699333333333
2006,1,1,"45-49",2,2790.66666666667,41.225,0.0145574071512858,2831.89166666667
2006,1,1,"45-49",3,2057,17.03,0.00821106734232388,2074.03
2006,1,1,"45-49",4,2618,3.809,0.00145281368703822,2621.809
2006,1,1,"50-54",1,468.333333333333,14.202,0.0294320415914275,482.535333333333
2006,1,1,"50-54",2,2286.66666666667,23.185,0.0100374410766637,2309.85166666667
2006,1,1,"50-54",3,2034,13.31,0.00650121378784845,2047.31
2006,1,1,"50-54",4,2584,4.304,0.00166286494940316,2588.304
2006,1,1,"55-59",1,432.666666666667,10.892,0.0245559399883969,443.558666666667
2006,1,1,"55-59",2,1981.33333333333,19.317,0.00965536039864371,2000.65033333333
2006,1,1,"55-59",3,1766,11.389,0.00640771378690877,1777.389
2006,1,1,"55-59",4,2513,6.77,0.00268675315604202,2519.77
2006,1,1,"60-64",1,467,9.764,0.0204797342081197,476.764
2006,1,1,"60-64",2,1625,16.496,0.0100493695994386,1641.496
2006,1,1,"60-64",3,1139,8.974,0.00781725021646832,1147.974
2006,1,1,"60-64",4,1679,4.072,0.00241938550460111,1683.072
2006,1,1,"65-69",1,510.666666666667,12.618,0.0241130703874373,523.284666666667
2006,1,1,"65-69",2,1397.33333333333,14.261,0.0101027608734615,1411.59433333333
2006,1,1,"65-69",3,776,6.176,0.00789592112261179,782.176
2006,1,1,"65-69",4,1084,4.532,0.00416340539368618,1088.532
2006,1,2,"25-29",1,280,5.415,0.0189723735613055,285.415
2006,1,2,"25-29",2,1490,6.321,0.00422436094928829,1496.321
2006,1,2,"25-29",3,1985,4.451,0.00223730064223748,1989.451
2006,1,2,"25-29",4,2228,0.342,0.000153477338756798,2228.342
2006,1,2,"30-34",1,248.666666666667,5.98,0.0234835196481399,254.646666666667
2006,1,2,"30-34",2,1441.33333333333,7.333,0.00506189716104399,1448.66633333333
2006,1,2,"30-34",3,1826,4.199,0.00229428603119114,1830.199
2006,1,2,"30-34",4,2316,1.235,0.000532962776757644,2317.235
2006,1,2,"35-39",1,275.666666666667,5.041,0.0179581842557441,280.707666666667
2006,1,2,"35-39",2,1783.33333333333,9.134,0.00509576929528423,1792.46733333333
2006,1,2,"35-39",3,2038,5.66,0.00276954092167973,2043.66
2006,1,2,"35-39",4,2590,0.566,0.000218485072374145,2590.566
2006,1,2,"40-44",1,352.333333333333,5.712,0.015953287107033,358.045333333333
2006,1,2,"40-44",2,2293.66666666667,8.186,0.00355626583688096,2301.85266666667
2006,1,2,"40-44",3,2350,5.86,0.00248741436248334,2355.86
2006,1,2,"40-44",4,2627,0.852,0.00032421917216038,2627.852
2006,1,2,"45-49",1,419.333333333333,5.538,0.0130345343766819,424.871333333333
2006,1,2,"45-49",2,2663.66666666667,9.852,0.0036850313120437,2673.51866666667
2006,1,2,"45-49",3,2592,3.36,0.00129461808766414,2595.36
2006,1,2,"45-49",4,2425,1.664,0.000685715039247296,2426.664
2006,1,2,"50-54",1,397.666666666667,5.761,0.0142801311759316,403.427666666667
2006,1,2,"50-54",2,2352.33333333333,7.521,0.00318706112227548,2359.85433333333
2006,1,2,"50-54",3,2326,3.482,0.00149475291073294,2329.482
2006,1,2,"50-54",4,2484,2.282,0.000917836351628657,2486.282
2006,1,2,"55-59",1,403.333333333333,6.078,0.0148457052971991,409.411333333333
2006,1,2,"55-59",2,2333.66666666667,12.078,0.00514889799031836,2345.74466666667
2006,1,2,"55-59",3,2163,5.306,0.00244707158491468,2168.306
2006,1,2,"55-59",4,2063,2.344,0.00113491989712125,2065.344
2006,1,2,"60-64",1,456.333333333333,8.16,0.0175675287768752,464.493333333333
2006,1,2,"60-64",2,2066.66666666667,14.294,0.00686894290169188,2080.96066666667
2006,1,2,"60-64",3,1468,5.712,0.00387592691109253,1473.712
2006,1,2,"60-64",4,1302,2.988,0.00228967622690783,1304.988
2006,1,2,"65-69",1,530,13.451,0.0247510815142488,543.451
2006,1,2,"65-69",2,1788,14.941,0.00828701549301946,1802.941
2006,1,2,"65-69",3,1095,5.764,0.00523636310780513,1100.764
2006,1,2,"65-69",4,800,3.551,0.0044191345664432,803.551
2007,1,1,"25-29",1,371,34.262,0.0845428389535658,405.262
2007,1,1,"25-29",2,2015,52.228,0.0252647506709468,2067.228
2007,1,1,"25-29",3,1789,19.025,0.0105225314915446,1808.025
2007,1,1,"25-29",4,1951,1.316,0.000674071205685965,1952.316
2007,1,1,"30-34",1,327,26.86,0.0759057254281354,353.86
2007,1,1,"30-34",2,1800,48.338,0.0261521431686196,1848.338
2007,1,1,"30-34",3,1585,18.399,0.0114749978015453,1603.399
2007,1,1,"30-34",4,1972,2.334,0.00118217079784879,1974.334
2007,1,1,"35-39",1,381,25.596,0.0629519227931411,406.596
2007,1,1,"35-39",2,2082,51.567,0.0241693839471645,2133.567
2007,1,1,"35-39",3,1708,22.466,0.0129826301123512,1730.466
2007,1,1,"35-39",4,2457,4.682,0.00190195159244777,2461.682
2007,1,1,"40-44",1,452.333333333333,26.861,0.0560545025921982,479.194333333333
2007,1,1,"40-44",2,2491.66666666667,50.832,0.0199929308386396,2542.49866666667
2007,1,1,"40-44",3,1834,22.087,0.0118997654743555,1856.087
2007,1,1,"40-44",4,2472,4.613,0.00186262447948065,2476.613
2007,1,1,"45-49",1,607.333333333333,23.73,0.0376031988337145,631.063333333333
2007,1,1,"45-49",2,2836.66666666667,42.669,0.0148190433279343,2879.33566666667
2007,1,1,"45-49",3,1959,20.194,0.0102031432997473,1979.194
2007,1,1,"45-49",4,2550,3.616,0.00141603122787451,2553.616
2007,1,1,"50-54",1,440.333333333333,13.307,0.0293338114409286,453.640333333333
2007,1,1,"50-54",2,2479.66666666667,29.761,0.0118596763697645,2509.42766666667
2007,1,1,"50-54",3,1971,13.632,0.00686877970323969,1984.632
2007,1,1,"50-54",4,2580,4.787,0.00185199012529853,2584.787
2007,1,1,"55-59",1,427.333333333333,10.8,0.0246500304321363,438.133333333333
2007,1,1,"55-59",2,1962.66666666667,21.38,0.0107759562107074,1984.04666666667
2007,1,1,"55-59",3,1871,12.369,0.00656748624406582,1883.369
2007,1,1,"55-59",4,2546,5.497,0.00215442150235724,2551.497
2007,1,1,"60-64",1,500.333333333333,12.735,0.0248212551284592,513.068333333333
2007,1,1,"60-64",2,1540.66666666667,15.891,0.0102090660309619,1556.55766666667
2007,1,1,"60-64",3,1303,9.121,0.00695134061569017,1312.121
2007,1,1,"60-64",4,1887,4.377,0.00231418696536968,1891.377
2007,1,1,"65-69",1,525.666666666667,12.983,0.0241028646324853,538.649666666667
2007,1,1,"65-69",2,1419.33333333333,11.28,0.00788473009245452,1430.61333333333
2007,1,1,"65-69",3,872,6.243,0.00710851097019845,878.243
2007,1,1,"65-69",4,1188,5.087,0.00426372930054556,1193.087
2007,1,2,"25-29",1,300.666666666667,6.767,0.0220112522918223,307.433666666667
2007,1,2,"25-29",2,1541.33333333333,9.173,0.00591613191303744,1550.50633333333
2007,1,2,"25-29",3,1899,3.858,0.00202747656419975,1902.858
2007,1,2,"25-29",4,2410,0.149,6.18219039569753e-05,2410.149
2007,1,2,"30-34",1,226,3.983,0.0173186713800585,229.983
2007,1,2,"30-34",2,1325,6.653,0.00499604626730837,1331.653
2007,1,2,"30-34",3,1748,3.601,0.00205583349175982,1751.601
2007,1,2,"30-34",4,2384,0.425,0.000178240036906172,2384.425
2007,1,2,"35-39",1,248.666666666667,5.178,0.0203983013233815,253.844666666667
2007,1,2,"35-39",2,1731.33333333333,8.3,0.00477112035103183,1739.63333333333
2007,1,2,"35-39",3,1856,4.414,0.00237259018691539,1860.414
2007,1,2,"35-39",4,2776,1.243,0.00044756616543817,2777.243
2007,1,2,"40-44",1,346.666666666667,5.981,0.0169602710164914,352.647666666667
2007,1,2,"40-44",2,2141.33333333333,10.432,0.00484811230964467,2151.76533333333
2007,1,2,"40-44",3,2231,7.896,0.00352673817810206,2238.896
2007,1,2,"40-44",4,2640,0.737,0.0002790887543894,2640.737
2007,1,2,"45-49",1,410.333333333333,5.95,0.0142931496977219,416.283333333333
2007,1,2,"45-49",2,2626.66666666667,8.566,0.00325056686961733,2635.23266666667
2007,1,2,"45-49",3,2422,5.144,0.0021193633340255,2427.144
2007,1,2,"45-49",4,2635,1.603,0.000607979282432736,2636.603
2007,1,2,"50-54",1,417.333333333333,4.254,0.010090435987166,421.587333333333
2007,1,2,"50-54",2,2389.66666666667,7.892,0.00329168170511226,2397.55866666667
2007,1,2,"50-54",3,2328,4.897,0.00209910681868938,2332.897
2007,1,2,"50-54",4,2535,3.11,0.00122532120357274,2538.11
2007,1,2,"55-59",1,376.666666666667,6.172,0.0161216735334989,382.838666666667
2007,1,2,"55-59",2,2324.33333333333,9.229,0.00395489756933855,2333.56233333333
2007,1,2,"55-59",3,2088,6.487,0.00309717844990205,2094.487
2007,1,2,"55-59",4,2236,1.872,0.000836508969235059,2237.872
2007,1,2,"60-64",1,483.333333333333,8.942,0.0181646314460878,492.275333333333
2007,1,2,"60-64",2,2159.66666666667,12.754,0.00587087031333097,2172.42066666667
2007,1,2,"60-64",3,1565,6.797,0.00432434977290324,1571.797
2007,1,2,"60-64",4,1429,2.547,0.00177919411657459,1431.547
2007,1,2,"65-69",1,467.666666666667,11.924,0.0248628691689858,479.590666666667
2007,1,2,"65-69",2,1877.33333333333,15.996,0.00844860939847056,1893.32933333333
2007,1,2,"65-69",3,1090,5.923,0.00540457678139796,1095.923
2007,1,2,"65-69",4,873,4.199,0.00478682716236567,877.199
2008,1,1,"25-29",1,388.666666666667,31.153,0.0742056708475623,419.819666666667
2008,1,1,"25-29",2,1977.33333333333,55.125,0.0271223272309805,2032.45833333333
2008,1,1,"25-29",3,1873,21.418,0.011305846967248,1894.418
2008,1,1,"25-29",4,2048,2.273,0.001108632850357,2050.273
2008,1,1,"30-34",1,258.333333333333,24.867,0.0878071000387241,283.200333333333
2008,1,1,"30-34",2,1812.66666666667,47.429,0.0254981509015576,1860.09566666667
2008,1,1,"30-34",3,1577,19.256,0.012063227953411,1596.256
2008,1,1,"30-34",4,2009,2.95,0.00146623922065658,2011.95
2008,1,1,"35-39",1,278,22.719,0.0755489343872519,300.719
2008,1,1,"35-39",2,1890,52.363,0.0269584006696997,1942.363
2008,1,1,"35-39",3,1881,20.694,0.010881876895021,1901.694
2008,1,1,"35-39",4,2430,3.66,0.00150390769458347,2433.66
2008,1,1,"40-44",1,431.666666666667,23.45,0.0515252499359139,455.116666666667
2008,1,1,"40-44",2,2303.33333333333,52.544,0.0223033683700566,2355.87733333333
2008,1,1,"40-44",3,1773,21.229,0.0118318230281642,1794.229
2008,1,1,"40-44",4,2481,5.243,0.00210880432845864,2486.243
2008,1,1,"45-49",1,521,22.451,0.0413119122055162,543.451
2008,1,1,"45-49",2,2820,46.369,0.0161769123235703,2866.369
2008,1,1,"45-49",3,2019,20.899,0.0102451150767759,2039.899
2008,1,1,"45-49",4,2485,6.573,0.00263809248213879,2491.573
2008,1,1,"50-54",1,450,17.126,0.0366624850682685,467.126
2008,1,1,"50-54",2,2682,32.772,0.0120717319907528,2714.772
2008,1,1,"50-54",3,2056,18.52,0.00892736633052465,2074.52
2008,1,1,"50-54",4,2472,5.11,0.00206288780070324,2477.11
2008,1,1,"55-59",1,440,10.407,0.0231057687824568,450.407
2008,1,1,"55-59",2,1878,19.815,0.010440954466057,1897.815
2008,1,1,"55-59",3,1890,12.548,0.00659536579366197,1902.548
2008,1,1,"55-59",4,2555,5.522,0.00215659150751292,2560.522
2008,1,1,"60-64",1,404.333333333333,15.045,0.0358745285680789,419.378333333333
2008,1,1,"60-64",2,1629.66666666667,19.905,0.0120667688480747,1649.57166666667
2008,1,1,"60-64",3,1504,10.408,0.00687265254805838,1514.408
2008,1,1,"60-64",4,2153,5.501,0.00254852789042025,2158.501
2008,1,1,"65-69",1,474.333333333333,11.113,0.0228923348203955,485.446333333333
2008,1,1,"65-69",2,1318.66666666667,16.001,0.0119887522561796,1334.66766666667
2008,1,1,"65-69",3,958,9.14,0.00945054490559795,967.14
2008,1,1,"65-69",4,1363,6.639,0.00484726267286489,1369.639
2008,1,2,"25-29",1,278.333333333333,5.523,0.0194570257959132,283.856333333333
2008,1,2,"25-29",2,1480.66666666667,6.996,0.00470267901235674,1487.66266666667
2008,1,2,"25-29",3,1888,5.408,0.00285622538829455,1893.408
2008,1,2,"25-29",4,2610,0.868,0.000332456485735778,2610.868
2008,1,2,"30-34",1,213.666666666667,5.5,0.0250950570342205,219.166666666667
2008,1,2,"30-34",2,1246.33333333333,8.939,0.00712116388024166,1255.27233333333
2008,1,2,"30-34",3,1714,4.647,0.00270387112653151,1718.647
2008,1,2,"30-34",4,2477,0.604,0.000243783913813507,2477.604
2008,1,2,"35-39",1,232.333333333333,4.486,0.0189427101953951,236.819333333333
2008,1,2,"35-39",2,1568.66666666667,7.439,0.0047198612106591,1576.10566666667
2008,1,2,"35-39",3,1926,6.36,0.00329131217785506,1932.36
2008,1,2,"35-39",4,2746,0.789,0.000287244488018556,2746.789
2008,1,2,"40-44",1,286.333333333333,4.295,0.0147783251231527,290.628333333333
2008,1,2,"40-44",2,2054.66666666667,9.861,0.00477639518191651,2064.52766666667
2008,1,2,"40-44",3,2179,7.111,0.00325280829747437,2186.111
2008,1,2,"40-44",4,2583,1.13,0.000437284501940692,2584.13
2008,1,2,"45-49",1,354,4.935,0.013749007480463,358.935
2008,1,2,"45-49",2,2491,11.297,0.00451465193779955,2502.297
2008,1,2,"45-49",3,2621,5.692,0.00216698417629475,2626.692
2008,1,2,"45-49",4,2549,1.015,0.000398036874292896,2550.015
2008,1,2,"50-54",1,344.666666666667,5.911,0.01686074317341,350.577666666667
2008,1,2,"50-54",2,2455.33333333333,8.718,0.00353807564074017,2464.05133333333
2008,1,2,"50-54",3,2336,4.656,0.00198918593761749,2340.656
2008,1,2,"50-54",4,2672,2,0.00074794315632012,2674
2008,1,2,"55-59",1,309.666666666667,5.877,0.0186249974911027,315.543666666667
2008,1,2,"55-59",2,2424.33333333333,9.709,0.00398883777288453,2434.04233333333
2008,1,2,"55-59",3,2049,6.659,0.00323935049538858,2055.659
2008,1,2,"55-59",4,2232,2.163,0.000968147803002735,2234.163
2008,1,2,"60-64",1,433.333333333333,8.1,0.0183493166201012,441.433333333333
2008,1,2,"60-64",2,2075.66666666667,13.637,0.00652705502678644,2089.30366666667
2008,1,2,"60-64",3,1704,6.09,0.00356121607634686,1710.09
2008,1,2,"60-64",4,1729,2.124,0.00122694850282244,1731.124
2008,1,2,"65-69",1,468.666666666667,10.85,0.0226269507490181,479.516666666667
2008,1,2,"65-69",2,1912.33333333333,16.448,0.0085276644458055,1928.78133333333
2008,1,2,"65-69",3,1169,7.721,0.00656145339464495,1176.721
2008,1,2,"65-69",4,966,4.561,0.0046993439876525,970.561
2009,1,1,"25-29",1,299.333333333333,34.64,0.103720855956563,333.973333333333
2009,1,1,"25-29",2,2051.66666666667,54.106,0.0256941315919192,2105.77266666667
2009,1,1,"25-29",3,1986,26.656,0.0132441907608652,2012.656
2009,1,1,"25-29",4,2095,1.422,0.000678298548670067,2096.422
2009,1,1,"30-34",1,283,26.62,0.0859763581164008,309.62
2009,1,1,"30-34",2,1749,44.283,0.0246938157557954,1793.283
2009,1,1,"30-34",3,1627,21.471,0.0130247969178712,1648.471
2009,1,1,"30-34",4,2067,2.227,0.00107624731361035,2069.227
2009,1,1,"35-39",1,339,25.086,0.068901303538175,364.086
2009,1,1,"35-39",2,1871,44.767,0.0233676642305667,1915.767
2009,1,1,"35-39",3,1743,23.347,0.0132176746698129,1766.347
2009,1,1,"35-39",4,2300,2.531,0.001099225157012,2302.531
2009,1,1,"40-44",1,420.333333333333,24.314,0.0546815378779587,444.647333333333
2009,1,1,"40-44",2,2290.66666666667,44.211,0.0189350391376679,2334.87766666667
2009,1,1,"40-44",3,1661,24.099,0.0143012369006213,1685.099
2009,1,1,"40-44",4,2435,5.098,0.00208926034937941,2440.098
2009,1,1,"45-49",1,511,21.046,0.0395567300571755,532.046
2009,1,1,"45-49",2,2821,44.809,0.0156357245022261,2865.809
2009,1,1,"45-49",3,2036,28.069,0.0135988670921369,2064.069
2009,1,1,"45-49",4,2429,4.78,0.00196402304234565,2433.78
2009,1,1,"50-54",1,434.666666666667,18.727,0.0413040617388421,453.393666666667
2009,1,1,"50-54",2,2703.33333333333,33.303,0.0121693188073096,2736.63633333333
2009,1,1,"50-54",3,2106,19.422,0.00913795001651437,2125.422
2009,1,1,"50-54",4,2483,5.511,0.0022145773114927,2488.511
2009,1,1,"55-59",1,443,13.611,0.0298087431095615,456.611
2009,1,1,"55-59",2,2091,21.88,0.0103555336791488,2112.88
2009,1,1,"55-59",3,1931,17.1,0.0087777834813408,1948.1
2009,1,1,"55-59",4,2389,5.777,0.00241233317340195,2394.777
2009,1,1,"60-64",1,371.666666666667,10.596,0.0277191599493542,382.262666666667
2009,1,1,"60-64",2,1602.33333333333,15.117,0.00934619115558623,1617.45033333333
2009,1,1,"60-64",3,1471,13.541,0.00912133784112396,1484.541
2009,1,1,"60-64",4,2373,6.049,0.00254261261537698,2379.049
2009,1,1,"65-69",1,470,13.09,0.027096400256681,483.09
2009,1,1,"65-69",2,1514,14.41,0.00942809848142841,1528.41
2009,1,1,"65-69",3,978,7.585,0.00769593693085832,985.585
2009,1,1,"65-69",4,1504,7.089,0.00469131864503017,1511.089
2009,1,2,"25-29",1,277.666666666667,6.893,0.0242233907592901,284.559666666667
2009,1,2,"25-29",2,1424.33333333333,7.256,0.00506849264034751,1431.58933333333
2009,1,2,"25-29",3,1948,5.346,0.00273684232081772,1953.346
2009,1,2,"25-29",4,2644,0.396,0.000149750642490762,2644.396
2009,1,2,"30-34",1,201.666666666667,6.024,0.0290046736171743,207.690666666667
2009,1,2,"30-34",2,1298.33333333333,8.276,0.00633395138766293,1306.60933333333
2009,1,2,"30-34",3,1735,6.833,0.0039228789441927,1741.833
2009,1,2,"30-34",4,2500,0.337,0.000134781831409126,2500.337
2009,1,2,"35-39",1,251,4.761,0.0186150351304538,255.761
2009,1,2,"35-39",2,1537,7.623,0.00493518483150905,1544.623
2009,1,2,"35-39",3,1887,4.912,0.00259631526202064,1891.912
2009,1,2,"35-39",4,2645,0.651,0.000246064201211724,2645.651
2009,1,2,"40-44",1,276,6.009,0.021307830601151,282.009
2009,1,2,"40-44",2,1908,8.069,0.00421122621366976,1916.069
2009,1,2,"40-44",3,2103,4.232,0.00200832181743633,2107.232
2009,1,2,"40-44",4,2553,0.939,0.000367667356189792,2553.939
2009,1,2,"45-49",1,324,5.286,0.0160529144877098,329.286
2009,1,2,"45-49",2,2501,8.366,0.00333390984017477,2509.366
2009,1,2,"45-49",3,2493,5.79,0.00231712148679961,2498.79
2009,1,2,"45-49",4,2627,1.973,0.000750483173467358,2628.973
2009,1,2,"50-54",1,423,6.63,0.0154318832483765,429.63
2009,1,2,"50-54",2,2487,8.392,0.00336299867916544,2495.392
2009,1,2,"50-54",3,2502,4.5,0.00179533213644524,2506.5
2009,1,2,"50-54",4,2507,1.225,0.000488393186416689,2508.225
2009,1,2,"55-59",1,360.333333333333,7.103,0.019331240151355,367.436333333333
2009,1,2,"55-59",2,2328.66666666667,10.943,0.00467727593876414,2339.60966666667
2009,1,2,"55-59",3,2111,6.877,0.00324711963914807,2117.877
2009,1,2,"55-59",4,2292,2.915,0.0012701995498744,2294.915
